RobKTA,"OutRun Bay ft. James Landino (Passing Breeze, OutRun)",Gamechops,EDM
RobKTA,"Bathtubs on the Fast Lane (Magical Sound Shower, OutRun)",Gamechops,EDM
RobKTA,"Dusk Ride Innuendo ft. Dj CUTMAN (Last Wave, Outrun)",Gamechops,EDM
RobKTA,"TestaRossa Connection ft. Kevin Villecco (Splash Wave, OutRun)",Gamechops,EDM
RobKTA,"Roadside Adventurers ft. halc (Adventure, OutRunners)",Gamechops,EDM
RobKTA,"RushRushRush ft. Pixel8ter (Rush A Difficulty, Turbo OutRun)",Gamechops,EDM
RobKTA,A Proper Introduction (Title Theme),Gamechops,EDM
RobKTA,Badnik's Delight (Spring Yard Zone),Gamechops,EDM
RobKTA,Millennium Future Stardust Speedway (Sonic CD),Gamechops,EDM
RobKTA,Disco Absolution (Dreams of an Absolution),Gamechops,EDM
RobKTA,MJ Garden (Marble Garden Zone),Gamechops,EDM
RobKTA,Vanishing Apotos Horizon (Sonic Unleashed),Gamechops,EDM
RobKTA,Sambopolis (Aquatic Ruin Zone),Gamechops,EDM
RobKTA,Windy Groove (Windy Hill Zone),Gamechops,EDM
Robots Can't Dance,Bada Bing,Circus Records,EDM
Rogue,Night After Night,Monstercat,EDM
Rogue,From The Dust,Monstercat,EDM
Roksonix,Ready To Rumble,Circus Records,EDM
Roksonix,Music In Me (Doctor P Remix),Circus Records,EDM
Roksonix,Music In Me,Circus Records,EDM
Roksonix,Madness,Circus Records,EDM
Roksonix,Full Flight,Circus Records,EDM
Roksonix,Feel Good (Proxy Remix),Circus Records,EDM
Roksonix,Feel Good,Circus Records,EDM
Roksonix,Dogfight (Fei-Fei's Faded Remix),Circus Records,EDM
Roksonix,Dogfight,Circus Records,EDM
Roksonix,2 Bad (VIP Mix),Circus Records,EDM
Romare,Motherless Child,Ninjatune,EDM
Romare,Work Song,Ninjatune,EDM
Rootkit,Too Late,Monstercat,EDM
Rootkit,Do It,Monstercat,EDM
RROID DRAZR,Make Some Motha F*ckin Noise,Audiophile,EDM
RROID DRAZR ft. BBK,My Clique,Audiophile,EDM
Sammy Bananas,DLMG,Fools Gold,EDM
SANDER VAN DOORN,GET ENOUGH,Spinnin Records,EDM
SANDER VAN DOORN & FIREBEATZ,GUITAR TRACK,Spinnin Records,EDM
SANDER VAN DOORN & OLIVER HELDENS,THIS,Spinnin Records,EDM
"SANDER VAN DOORN, FIREBEATZ, JULIAN JORDAN",RAGE,Spinnin Records,EDM
Sawgood,Toxic,Audiophile,EDM
Sawgood,Flames (Must Die! Remix),Audiophile,EDM
Scandroid,Salvation Code,Fixt,EDM
Scandroid,Datastream,Fixt,EDM
Scandroid,Empty Streets,Fixt,EDM
Scandroid,Aphelion,Fixt,EDM
SeamlessR,Codename: Hurricane,Fixt,EDM
SeamlessR,Eradicate,Fixt,EDM
SeamlessR,Deathblow (Feat. Celldweller),Fixt,EDM
SeamlessR,Momentum,Fixt,EDM
SeamlessR,Elimination,Fixt,EDM
SeamlessR,Stream Dream,Fixt,EDM
SeamlessR,Remember,Fixt,EDM
SeamlessR,Master (Can't Stop Me) (Feat. NLJ),Fixt,EDM
SeamlessR,Steel Core,Fixt,EDM
SeamlessR,The 'R' Is Silent,Fixt,EDM
SeamlessR,Fireflies,Fixt,EDM
SeamlessR,Truck Puncher,Fixt,EDM
SeamlessR,Funk Fight,Fixt,EDM
SeamlessR,G#,Fixt,EDM
Seven Davis Jr,Wild Hearts,Ninjatune,EDM
Seven Davis Jr,Options,Ninjatune,EDM
Seven Lions,The Truth,OWSLA,EDM
Seven Lions,She Was,OWSLA,EDM
Seven Lions,Serpent of Old,OWSLA,EDM
Seven Lions,Fractals,OWSLA,EDM
Seven Lions,Days to Come,OWSLA,EDM
SirensCeol,Nostalgia,NoCopyrightSounds,EDM
Skope,The Fly,Disciple,EDM
Sleepy Tom,The Currency,Fools Gold,EDM
Slowface,Evening Issues,Audiophile,EDM
Slowface,Collapse,Audiophile,EDM
Solarex & Oorora,Clockwork (Digital Toys Remix),Audiophile,EDM
Solarex & Oorora,Clockwork,Audiophile,EDM
Sound Remedy,We Are The Dream (feat. Carousel),Sound Remedy,EDM
Sound Remedy,Victory (feat. Evvy),Sound Remedy,EDM
Sound Remedy,Ozymandias,Sound Remedy,EDM
Sound Remedy,Liberation,Sound Remedy,EDM
Sound Remedy,Let's Go Home (Sound Remedy Remix),Sound Remedy,EDM
Sound Remedy,Chiaroscuro,Sound Remedy,EDM
Sound Remedy & Carousel,We Are The Dream (TheFatRat Remix),Sound Remedy,EDM
Sound Remedy & Carousel,We Are The Dream (Synchronice Remix),Sound Remedy,EDM
Sound Remedy & Carousel,We Are The Dream (Saturn Remix),Sound Remedy,EDM
Sound Remedy & Carousel,We Are The Dream (Kicks n Licks Remix),Sound Remedy,EDM
Sound Remedy & Carousel,We Are The Dream (Infuse Remix),Sound Remedy,EDM
Sound Remedy & Noosa,Walk on by (Sound Remedy Remix),Sound Remedy,EDM
Sound Remedy & Noosa,Clocktower (Sound Remedy Remix),Sound Remedy,EDM
Spenz,Ravelocker,Spinnin Records,EDM
Stephen Walking,Top of the World 2,Monstercat,EDM
Still Alive,Sunscream (Dirty Stab Remix),Audiophile,EDM
Still Alive,Sunscream (Becca Remix),Audiophile,EDM
Still Alive,Sunscream,Audiophile,EDM
Stonebank,Moving On (feat. EMEL),Monstercat,EDM
Strangers,Klaxon,Audiophile,EDM
Submotion Orchestra,Damn Hot,Circus Records,EDM
Submotion Orchestra,Broken World,Circus Records,EDM
Submotion Orchestra,Breathe It In,Circus Records,EDM
Subtact,Away,NoCopyrightSounds,EDM
SWANKY TUNES,PUMP,Spinnin Records,EDM
SWANKY TUNES & VIGEL,GET DOWN,Spinnin Records,EDM
Switch Off & Juicytrax,Rock 'n Roll,Spinnin Records,EDM
Swizzymack,Drip,Mad Decent,EDM
T-Mass,Up In Flumes,No Copyright Sounds,EDM
Tatu Toukola,Phantom,Audiophile,EDM
Taylr Renee & Hellberg & Teqq,Air,Monstercat,EDM
TC,Vegas,OWSLA,EDM
TC,Get Down Low (Silverback Remix),OWSLA,EDM
TC,Get Down Low (ShockOne Remix),OWSLA,EDM
TC,Get Down Low,OWSLA,EDM
TC,Do You Rock,OWSLA,EDM
Televisor,Automagic,Monstercat,EDM
Televisor,Alliance,Monstercat,EDM
Tetracase,Unlimited Colors ( Planet Wisp ),Gamechops,EDM
The Brig,Old Skool,Disciple,EDM
The Brig,Fools Gold,Disciple,EDM
The Brig,All Aboard (Barely Alive Remix,Disciple,EDM
The Brig,All Aboard,Disciple,EDM
The Bug,Void,Ninjatune,EDM
The Bug,Skeng,Ninjatune,EDM
The Eden Project,Lost,No Copyright Sounds,EDM
The Heavy,How You Like Me Now,Ninjatune,EDM
The Heavy,Short Change Hero,Ninjatune,EDM
The Invisible,Lifeline,Ninjatune,EDM
The invisible,Wings,Ninjatune,EDM
The McMash Clan,Swing Break (Opiuo Remix),Circus Records,EDM
The McMash Clan,Shadow Dance,Circus Records,EDM
The McMash Clan,Reqiuem,Circus Records,EDM
The McMash Clan,Dr Pill,Circus Records,EDM
The McMash Clan,Birds Sing ft. Late Day,Circus Records,EDM
The McMash Clan and Kate Mullins,Requiem,Circus Records,EDM
The McMash Clan and Million Dan,Jericho (Dodge & Fuski Remix),Circus Records,EDM
The McMash Clan and Million Dan,Jericho,Circus Records,EDM
The McMash Clan feat. Kate Mullins,Swing Break,Circus Records,EDM
TIM MASON,TOGETHER,Spinnin Records,EDM
Tim Mason,Starlight,Spinnin Records,EDM
Toddla T,Streets So Warm,Ninjatune,EDM
Toddla T,Cruise Control,Ninjatune,EDM
Tom Budin,Butterscotch (E-Cologyk Remix),Audiophile,EDM
Toni Leys,Dat Egg Tho ( Death Egg Zone ),Gamechops,EDM
TONY JUNIOR,TWERK ANTHEM,Spinnin Records,EDM
Torro Torro,Ca$hville,Mad Decent,EDM
Tristam,Till It's Over,Monstercat,EDM
Tristam & Braken,Frame of Mind,Monstercat,EDM
Trivecta,Believe (feat. Connor Zwetsch),Monstercat,EDM
Tut Tut Child,Breathe (feat. Danyka Nadeau),Monstercat,EDM
TV NOISE,THE HOLD,Spinnin Records,EDM
Two Fingers,Fools Rhythm,Ninjatune,EDM
Two Fingers,Sweden,Ninjatune,EDM
TwoThirds,Universal,Monstercat,EDM
UMMET OZCAN,SUPERWAVE,Spinnin Records,EDM
UMMET OZCAN,SMASH,Spinnin Records,EDM
UMMET OZCAN,RAISE YOUR HANDS,Spinnin Records,EDM
UMMET OZCAN,KENSEI,Spinnin Records,EDM
Umpire,Gravity (feat. Liz Kretschmer),NoCopyrightSounds,EDM
Umpire,Collins Ave.,NoCopyrightSounds,EDM
Unison,Reality,NoCopyrightSounds,EDM
Uppercut Feat. Max Julien,Enjoy Me,Spinnin Records,EDM
Vandroo & Luca,The Cloud,Audiophile,EDM
Vanze,Forever (feat. Brenton Mattheus),NoCopyrightSounds,EDM
Varien & 7 Minutes Dead,Mirai Sekai Pt.3: Aeon Metropolis (Extended Mix),Monstercat,EDM
Varien & SirensCeol,Moonlight (feat. Aloma Steele),Monstercat,EDM
Venemy,Rescue Me (feat. Car),NoCopyrightSounds,EDM
Vicetone,Heartbeat (feat. Collin McLoughlin),Monstercat,EDM
Victor Niglio & Jake Sgarlatto,Swing,Dim Mak,EDM
VIRO,RUSH,Spinnin Records,EDM
Virtual Riot,Sugar Rush (Kick The Habit Remix),Audiophile,EDM
Virtual Riot,Sugar Rush (Embrace One Remix),Audiophile,EDM
Virtual Riot,Sugar Rush (Centron Remix),Audiophile,EDM
Virtual Riot,Sugar Rush (Barely Alive Remix),Audiophile,EDM
Virtual Riot,You Know Me,Disciple,EDM
Virtual Riot,We're Not Alone VIP,Disciple,EDM
Virtual Riot,We're Not Alone (PhaseOne Remix),Disciple,EDM
Virtual Riot,We're Not Alone (High Maintenance remix),Disciple,EDM
Virtual Riot,We're Not Alone (Au5 Remix),Disciple,EDM
Virtual Riot,We're Not Alone,Disciple,EDM
Virtual Riot,Warm-ups,Disciple,EDM
Virtual Riot,Lunar,Disciple,EDM
Virtual Riot,Getting Real (Tired of Your Shit),Disciple,EDM
Virtual Riot,Gangsters,Disciple,EDM
Virtual Riot,Different World,Disciple,EDM
Virtual Riot,Carrier,Disciple,EDM
Virtual Riot & Jonas Minor,Symphony,Disciple,EDM
Virtual Riot & Sub.Sound,Where Are You (Sawgood Remix),Audiophile,EDM
Virtual Riot & Sub.Sound,Where Are You (E-Cologyk Remix),Audiophile,EDM
Virtual Riot & Sub.Sound,Where Are You,Audiophile,EDM
Virtual Riot Ft. Splitbreed,Nightmare,Disciple,EDM
Voicians,Empire,Fixt,EDM
Voicians,Empire (Instrumental),Fixt,EDM
Wagon Christ,Chunkothy,Ninjatune,EDM
Wheez-ie,Deadbolt,Fools Gold,EDM
Will Atkinson,Unleash,Spinnin Records,EDM
Will Brennan,RNR (Enferno Remix),Dim Mak,EDM
Willy Joy,Geeks,Fools Gold,EDM
WIWEK,SALUTE,Spinnin Records,EDM
WRLD,Orbit (feat. Richard Caddock),Monstercat,EDM
Yellow Claw & Cesqeaux,Preacher (feat. Roendy Rosanjo),Dim Mak,EDM
Yellow Claw & Cesqeaux,Legends (feat. Kalibwoy),Dim Mak,EDM
Yellow Claw & Cesqeaux,Inma Head (feat. Marlishh),Dim Mak,EDM
Yellow Claw & Cesqeaux,IBETCHU,Dim Mak,EDM
YONAS,I Don't Give A Damn (Kick The Habit Remix),Audiophile,EDM
Young Fathers,John Doe,Ninjatune,EDM
Young Fathers,Old Rock N Roll,Ninjatune,EDM
Yppah,Never Mess With Sunday,Ninjatune,EDM
Yppah,D Song,Ninjatune,EDM
Yugen,Mean Machine (The Frim Remix),Audiophile,EDM
ZEST,You. & I?,NoCopyrightSounds,EDM
Zuko,Time,Disciple,EDM
